id,submission_id,disputed_by,resolved_by,created_at,resolved_at,status,reason,resolution_notes,attachment_url
153,856,25,null,2/4/2026 7:14:12 PM,2/5/2026 5:43:06 AM,ADJUSTED,"Dispute Reason: Were callers needs restated: Answer: No 

Transcript: Agent: got it just to make sure that i understand you said that you're setting up trainer accounts for this location
Agent: are you referring to getting like invite links for the soundtrack portal to these
Agent: parties is that what your goal is
Customer: yeah we have one zone but we have five distinct trainers that need to be able to access
Customer: and make their own playlist and all of that
Agent: understood",I adjusted the score regarding Did the agent restate the caller’s need before beginning the support interaction. The transcript shows the needs restated. The original score was 98.99% Score has been updated.,null
154,848,17,null,2/5/2026 4:44:41 PM,2/12/2026 5:24:31 AM,REJECTED,"Call needed more positive scripting words and CSR did not sound happy to help the customer. Im sick and still working so I sound hobbile anyways and thast not fair to flag me for sounding horrible even though I still need to work. 
CSR did not follow ownership change process from KB or use any scripts when giving exit survey. 
I walked him through it so how I did not follow process step by step. 
","The score remains unchanged following the review. The agent did not use the required scripting or follow the steps outlined in the KB article How to Process a Change of Ownership (http://know.crm.dm-us.com/books/job-billing-customer-service/page/how-to-process-a-change-of-ownership
).

Additionally, the agent did not follow the required scripting to send an exit survey per the KB article How to Send an Exit Survey (http://know.crm.dm-us.com/books/job-billing-customer-service/page/how-to-send-an-exit-survey
). The agent also did not utilize positive scripting as required by the KB article Positive Scripting – Words and Phrases (http://know.crm.dm-us.com/books/phone-etiquette-tickets-and-tasks/page/positive-scripting-words-and-phrases
).
As a result, required call processes were not fully followed, and the audit score remains as originally assessed.",null
155,93,21,null,2/5/2026 5:00:41 PM,2/13/2026 4:48:44 AM,REJECTED,"Did the agent attempt to leave a voicemail/message with the ticket/task contact?

Overall, did the agent miss any Methods of Contact steps?

I spoke to someone ","The score remains unchanged following the review. The agent did not call the billing contact per the requirements of KB page Methods for Making Contact - http://know.crm.dm-us.com/books/job-billing-customer-service/page/methods-for-making-contact. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
156,877,23,null,2/5/2026 9:16:01 PM,2/12/2026 5:36:42 AM,ADJUSTED,"Professionalism / Rapport Feedback	
empathy was not given after caller stated issue

Agent: okay no worries i do apologize / customer cut m off and started talking 

",I adjusted the score regarding Did the agent demonstrate empathy during the interaction. In reviewing the agent began to express empathy but was cut off but the transcript does show the agent saying “awesome well they may i do apologize for the inconvenience let's see what we can do to get you up and running okay”.  The original score was 96.89%. Score has been updated.,null
157,853,23,null,2/5/2026 9:16:35 PM,2/24/2026 10:12:42 PM,ADJUSTED,"Did the agent determine if this was a new or existing issue/request?
Was unable to locate account 

Did the agent restate the caller’s need before beginning the support interaction?
Per KB Step 2 - Locate the customer in the CRM.

Excluding scripting, did the agent use the Knowledge Base correctly?
Again unable to use scripting if i was unable to locate account 

CRM / Knowledge Base Feedback
CSR told the customer that he could call back in an hour but never did.
Read Transcript it says “Agent: do you have a cell phone maybe i can give you a call on your cell phone”

+1 616-301-1400
Queue: Technical Support
Tue 12:47 PM
6 minutes

Monroe MI
+1 734-410-8673
Queue: Technical Support Tue 12:51 PM
2 minutes
","I updated the score for “Was the customer account properly located in the CRM?” to No. The agent did not locate the customer’s account in the CRM. Instead, the agent asked whether the caller was near the player to obtain additional details to assist with locating the account. The caller then provided an alternate number, 734-410-8673, which was confirmed to be the customer’s cell phone number.

The agent immediately placed a call to the cell phone number; however, the customer indicated she was busy and stated she would call back in approximately one hour. The agent did not follow up after the stated time frame to continue the account-location process and initiate support. A follow-up call should have been made once the hour had passed.

I also adjusted “Did the agent determine if this was a new or existing issue/request?” and “Did the agent restate the caller’s need before beginning the support interaction?” to Yes. These were updated to “Yes” at this time due to the absence of an N/A option.

The score for “Excluding scripting, did the agent use the Knowledge Base correctly?” remains No, as the agent did not attempt all required account search methods outlined in the Knowledge Base article How to Search for an Account (http://know.crm.dm-us.com/books/job-billing-customer-service/page/how-to-search-for-an-account
). Specifically, the agent did not attempt to search using the customer’s email address.

The original score was 60.16%. The score has since been updated to reflect these adjustments.",null
158,82,21,null,2/5/2026 10:17:03 PM,2/13/2026 4:45:59 AM,REJECTED,"I would like to check this one together regarding missed points for; 

Were appropriate and relevant questions asked? 


Was the ticket status set properly? 


Was the ticket next contact date set properly? 

Was the ticket resolution set properly? 
","The score remains unchanged following the review. The agent did not follow the ticket follow-up cadence requirements outlined in the KB page Cadence Guide (http://know.crm.dm-us.com/books/job-outbound-bdr/page/cadence-guide
). The interaction required additional follow-up.

Although the agent did place a return call per the notes, only a voicemail was left. The agent did not complete the required ticket follow-up process, which includes sending an email and making at least three follow-up attempts unless the customer responds or the third attempt is completed.

Additionally, the ticket status should have remained open, with the NCD set to the next business day. The resolution should have been set to Unresolved until the CSR was able to successfully speak with or received an email from the customer.

As a result, required call processes were not fully followed, and the audit score remains as originally assessed.",null
159,894,20,null,2/6/2026 9:09:04 PM,2/13/2026 4:49:09 PM,ADJUSTED,"What type of ticket or task was the contact attempt related to?
This was touch 1 not touch 3 or greater

Did the agent attempt to leave a voicemail/message with EVERY site contact associated with the sites on the invoice?
This was not required for this touch. I managed to reach somebody at the task contact

Was the task notes field completed properly? This was the reason for my question about if we send out automatic emails or not no matter if we could see it or not in the system. I wanted to make sure we were going to send one automatically and I could reach out again later or if I needed to send one.","This was Touch 1 of the IG campaign Methods not required since the agent reached someone when he called Phone 2 for the billing contact. Adjustment has been made to mark this as Touch 1. Additional adjusted questions: Did the agent attempt to leave a voicemail/message with EVERY site contact associated with the sites on the invoice, and Overall, did the agent miss any Methods of Contact steps. However, the agent did not note whether an email was sent to POC Jason or not, as requested, so the notes field was not documented properly. The original score was 80.15%. Score has been updated.",null
160,909,16,null,2/10/2026 1:48:21 PM,2/11/2026 5:02:06 AM,REJECTED,"I called billing group and automated system came on but I called customer contact and LVM
Adrian Gaston
Customer
2/6/2026 12:17:30 PM
Task # 1054419
Invoice Generated #2
Ops Accounts Receivable - Check
Task Status Changed from [Invoice Viewed] to [Invoice Generated #1] by [Adrian Gaston]
(100353) SXM
Called Billing Group (888) 210-0831 Automated system came on stating we are currently in a team meeting please remain on the line to repeating recording
Called Customer Contact 248-535-9459 LVM

Next follow up 2/9 for Invoice Generated #2 -","The score remains unchanged following the review. Since the agent was unable to leave a message when calling the billing contact full methods should have been completed per the requirements of KB page Methods for Making Contact - http://know.crm.dm-us.com/books/job-billing-customer-service/page/methods-for-making-contact. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
161,892,24,null,2/10/2026 2:28:51 PM,2/26/2026 7:11:44 PM,REJECTED,"For questions ""CRM / Knowledge Base Feedback' and ""Knowledge and Problem Solving Feedback"" I believe I did the correct thing.

CX is a doctor and she was in a rush. I matched her speed in trying to get her off the phone asap while giving her the most important information. I had CX check her satellite strength, and it showed 25%, inferring that the antenna was the issue and needed to be aimed properly. I gave her the two best options, $150 service call, or switching to SXM Streaming. CX was interested in SXM streaming and wanted to know ball park of what the price would be. I told her it would be around $150 but that would need to talk t their sales rep to get the correct pricing. 

In conclusion, the reason why I did not follow the ""proper kb steps"" was to assist the CX the best way I could, by providing her the most important information as professionally and quickly as possible so that she could get back to her important job. ","The score remains unchanged following the review. The agent did not use the required script when offering an alternative service option after the customer expressed dissatisfaction upon learning that a re-aim would require roof access, as outlined in the KB page Call Script: Suggest Switching to SiriusXM Internet Service.

While the customer showed interest in the alternative service option and speaking with Sales, the agent did not clearly present continued troubleshooting as an available option. Although the customer appeared rushed and uninterested in troubleshooting, all required options must still be communicated to ensure the customer can make a fully informed decision.

Additionally, customer service agents should never discuss new sales pricing. Pricing discussions must be handled exclusively by the Sales team.

As a result, required call processes were not fully followed, and the audit score remains as originally assessed.",null
162,883,17,null,2/10/2026 3:23:00 PM,2/11/2026 4:56:33 AM,REJECTED,"CSR did not note whether or not an email was sent to Erin after the rep advised she could help with billing
It is in my task notes and emailed was sent. 

","The score remains unchanged following the review. The agent did not document whether an email was sent to erin@tavernonhill305.com.  To clarify, this review is for the 2/4/2026 task notes. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
163,934,12,null,2/11/2026 8:52:00 PM,2/13/2026 4:06:37 AM,ADJUSTED,"**Notes should include all info that was given to customer which in this case was all 3 radio log ins because the customer was unable to verify which radio needed the log in info.

In the subject line of the ticket I made it clear I gave him all his usernames because one got logged out

I also included all three radios in the ticket",I adjusted the score regarding Was the ticket notes field completed properly. The usernames provided are documented in the devices section of the ticket. The original score was 94.04% Score has been updated.,null
164,924,12,null,2/11/2026 8:56:34 PM,2/13/2026 3:48:10 AM,ADJUSTED,"***The customer wanted info on alternate services. CSR did not ask if they wanted to be transferred to sales person right then or another time and no sales ticket was ever created. CSR just sent sales info to customer via email which is not the current process.**

Contact specifically said they wanted to try to get the player connected before trying another service in the call

This is why I did not send them to sales","I adjusted the score regarding Did the agent follow the approved scripting throughout the call and Was the interaction documented in the proper CRM area (Task / Ticket). Regarding offering an alternative service, the agent did not read the script exactly how it’s written, but she did hit all the key points. As far as getting the call transferred to Sales immediately, I think it's likely because the customer mentioned trying the last troubleshooting step before changing service. The agent should have allowed the customer to explore both options at the same time: 1) Connecting a new audio cable & 2) Getting info from sales on the alternative service. The call was recorded in Ticket# 272728. The original score was 91.34%. Score has been updated.",null
165,941,19,null,2/12/2026 2:21:36 PM,2/13/2026 4:01:54 AM,REJECTED,"Ticket / Task Documentation Feedback  

it was indeed noted ","The score remains unchanged following the review. The agent did not note whether the portal link was sent to the customer via email or not in the task notes per documentation requirements of KB page Customer Phone Call Requirements - http://know.crm.dm-us.com/books/phone-etiquette-tickets-and-tasks/page/customer-phone-call-requirements. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
166,943,18,null,2/12/2026 6:53:28 PM,2/13/2026 4:29:51 AM,REJECTED,"I did contact the phone number 6623773784 but accidentally put (662) 322 8503. Please refer to the screenshot I've attached to this. Also, I've updated the notes to reflect the correct phone number.","The score remains unchanged following the review. The agent did not note whether the customer contact was called or not in the task notes per documentation requirements of KB page How to Document Methods for Making Contact - http://know.crm.dm-us.com/books/job-billing-customer-service/page/how-to-document-methods-for-making-contact. If it’s not documented, it did not happen. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",/uploads/disputes/attachment-1770922408397-998481669.png
167,961,20,null,2/13/2026 3:12:50 PM,2/18/2026 5:39:06 AM,ADJUSTED,"Did the agent leave a voicemail/message for the ticket contact? In the ticket, we cannot see whether or not there is a secondary contact, even from the view all contacts button. It used to show them but does not anymore. I shouldn't get a hit for something I cannot help based on how I was trained to use this ticket system.",I adjusted the score regarding Did the agent leave a voicemail/message for the ticket contact. The current process does not require agents to call multiple numbers for ticket follow-ups KB update review required. The original score was 91.28%. Score has been updated.,null
168,960,21,null,2/13/2026 3:53:23 PM,2/18/2026 2:59:11 PM,ADJUSTED,"I would like this reviewed: 

""The CSR called billing contact and started saying script but then message went silent. The call log does not show that number being called back and the full message being left."" 

VM was full as noted in the task and a message was left with a contact for the second call. ","I adjusted the score regarding Was the proper script followed when leaving a voicemail/message for the ticket/task contact & Overall, did the agent miss any Methods of Contact steps. The agent received a voicemail is full message when calling the billing contact and proceeded with full methods per policy. The original score was 88.13%. Score has been updated.",null
169,995,20,null,2/17/2026 8:29:01 PM,2/18/2026 3:18:50 PM,REJECTED,"Excluding scripting, did the agent use the Knowledge Base correctly?

I found that the card had already been updated. If it had not been, I would have informed him of the portal but it was unnecessary in this situation.","The score remains unchanged following the review. Although the card was already updated the customer seemed very confused and the agent should have educated the customer on the customer portal for future billing group update requests per the requirements of KB page How to Add a New Billing Group - http://know.crm.dm-us.com/books/job-billing-customer-service/page/how-to-add-a-new-billing-group. As a result, required call processes were not fully followed, and the audit score remains as originally assessed",null
170,972,21,null,2/18/2026 3:20:52 PM,2/24/2026 11:32:01 PM,REJECTED,"Was the ticket status set properly? 

Was the ticket next contact date set properly?

Please advise why these were missed. The ticket is closed. ","The score remains unchanged following the review. When the agent learned the email on file was not correct, she should have informed the customer about whitelisting the email domains per the Customer Response scenario on KB page Call Script: Undelivered Emails - http://know.crm.dm-us.com/books/job-billing-customer-service/page/call-script-undelivered-emails. The ticket was closed, although full process was not complete – I reopened the ticket so the agent can follow up. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
171,1006,20,null,2/18/2026 4:58:48 PM,2/25/2026 5:24:14 PM,ADJUSTED,Was the ticket resolution set properly? I did not send an exit survey. Why would I put that as the resolution I provided? That would just get me flagged elsewhere. I put the resolution I provided. ,"I adjusted the score for “Was the ticket resolution set properly?” The agent selected the resolution that accurately reflects the action taken, which is appropriate and aligns with current policy. The original score was 82.34%. Score has been updated.",null
172,946,12,null,2/19/2026 1:51:03 PM,2/24/2026 10:18:23 PM,REJECTED,"The issues the customer was experiencing were not outlined in the KB so the issue should have been escalated to management to ensure the proper steps were being taken and to ensure the proper categories and resolutions are selected in ticket.

Helped factory reset the player and got music up and working

Please adjust as I used past knowledge","The score remains unchanged following the review. The agent did not escalate the unknown scenario to a supervisor to confirm correct steps, classification, sub-classification, and resolution per the requirements of KB page Unknown Scenario Script - http://know.crm.dm-us.com/books/general-support-instructions/page/unknown-scenario-script. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
173,969,12,null,2/19/2026 1:53:27 PM,2/27/2026 6:42:42 PM,REJECTED,"Wrong ticket is shown, so I can not check accuracy

However, issue was resolved the way I did it ",The score remains unchanged following the review. After the Qtip was updated with the correct ticket number  sent it to the agent to review to add details for dispute. I received a Teams chat notice from Beth that she no longer wishes to continue dispute since all details are accurate. Closing. ,null
174,1062,20,null,2/23/2026 6:24:22 PM,2/26/2026 7:39:17 PM,ADJUSTED,"Did the agent attempt to leave a voicemail/message with the main account contact? I attempted to even though it was the wrong script.

Did the agent attempt to leave a voicemail/message with EVERY site contact associated with the sites on the invoice? unnecessary, I got ahold of somebody to assist for sites 7 and 8

Did the agent attempt to leave a voicemail/message with one of the Google contacts? Unnecessary, I got ahold of somebody to assist at site contact for sites 7 and 8

Was the task notes field completed properly? Her feedback does not follow current KB protocols. If we need to mark what time each individual call is made, let's go ahead and set that up.
","I adjusted the score for “Does policy require attempting to contact the main contact (name/phone number is different than the task contact)”, as the notes indicate the task contact and customer contact are the same.

I also adjusted the score for “Did the agent attempt to leave a voicemail/message with EVERY site contact associated with the sites on the invoice”, as the current KB policy instructs agents to call the site contact listed on the Sites tab rather than the Contacts tab. A KB update is required to clarify this expectation.

The score remains unchanged for “Did the agent attempt to leave a voicemail/message with one of the Google contacts”, as the agent should have completed all contact methods until reaching a party who could provide an update on payment.

I additionally adjusted “Was the task notes field completed properly”, as there is no current policy requiring agents to complete task calls consecutively. It is reasonable that the agent may have been distracted, moved on to another task, and returned later to complete the notes.

The original score was 57.87%. The score has been updated accordingly.",null
175,1061,21,null,2/23/2026 10:37:43 PM,2/24/2026 11:54:21 PM,ADJUSTED,"Did the agent attempt to leave a voicemail/message with the ticket/task contact? - It is noted that a vm was unable to be left as it is full. 

Was the task notes field completed properly? Please advise what was missed. ","I adjusted the score regarding Did the agent attempt to leave a voicemail/message with the ticket/task contact as a voicemail was left with the contact but the agent did not call during business hours. The question “Overall, did the agent miss any Methods of Contact steps?” marked as “No” reflects the missed points. The agent did not note the business hours in the task notes per the requirements of KB page Methods for Making Contact - http://know.crm.dm-us.com/books/job-billing-customer-service/page/methods-for-making-contact. The original score was 74.59%. Score has been updated.",null
176,1073,20,null,2/24/2026 5:19:37 PM,2/26/2026 9:37:37 PM,ADJUSTED,"Overall, did the agent miss any Methods of Contact steps? I did not. Please change this. Even though it doesn't affect my score, it could affect me for future write ups.","I adjusted the score regarding Overall, did the agent miss any Methods of Contact steps since he was already dinged for Was the task notes field completed properly to avoid a double ding for the same thing. The original score was 83.72%. Score has been updated.",null
177,1068,23,null,2/25/2026 2:25:20 PM,2/25/2026 6:15:13 PM,ADJUSTED,"I would like to dispute the entire section regarding CSR Professionalism, as I do not agree with the assessment provided ",I adjusted the score regarding all the questions for professionalism to a yes after listening to the call no issue found. The original score was 81.04%. Score has been updated.,null
178,1093,12,null,2/25/2026 7:44:52 PM,2/26/2026 6:34:13 PM,REJECTED,"I got points taken for not following the Script, for not apologizing and for not getting a follow up date

This is not correct. I expressed empathy and apoligzed. Even if the QTIP Lead does not like HOW I said it, it was still an apology and acknowledged per our script. I also confirmed the next follow up date with the customer despite what the notes say. Finally I did use the exact script for network requirements. 
The nit picking must stop. We are following the steps to the best of our ability in the moment. There needs to be some discretion when grading us. ","The score remains unchanged following the review. The agent did not confirm the device per the requirements of KB page How to Identify the Model of a Music Player - http://know.crm.dm-us.com/books/job-tech-support/page/how-to-identify-the-model-of-a-music-player. The agent did not ask the customer when they can have the network requirements update complete per the requirements of KB page Network Requirements - An update to the network is needed - Initial Conversation - http://know.crm.dm-us.com/books/job-tech-support/page/network-requirements-an-update-to-the-network-is-needed-initial-conversation. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
179,1086,17,null,2/26/2026 5:03:46 PM,2/27/2026 5:44:03 PM,ADJUSTED,"Methods of Contact Feedback	The scripts was not used when leaving a voicemail for the customer contact

I left a vm for all numbers for the account. ","The notes from the 2/24 touch are unclear, making it difficult to determine which phone number belongs to which contact. It appears that 936-598-3311 was the Billing contact and also listed as the Google contact, while (936) 598-1185 was the Customer contact at the time. Because the contacts were updated on the same day and the representative did not clearly document the details, it is not possible to confirm which number was associated with the Site contact at that time.

Currently, (936) 598-1185 is listed as the Billing, Customer, and Site contact, and 936-598-3311 is listed as the Google contact.

After listening to both calls, I adjusted the score related to the correct voicemail script being used. The original score was 90.34%, and the score has now been updated.",null
180,1074,17,null,2/26/2026 5:07:07 PM,3/2/2026 2:24:49 PM,REJECTED,"Ticket / Task Documentation Feedback	Notes are confusing and do not explain everything that went on between the ticket and task or why google was not contacted. This task had not been touched since 2/5. The status was left at touch #1.

This wasn't touched since I was behind on my work and was trying to catchup and I shouldn't be penalized from being behind and then I was working the ticket the was reassigned but in the task was having to do different not paying attention until last minute that it was the same account. ","The score remains unchanged following the review. The task was not on the correct status or contact date.  As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
181,1106,24,null,2/27/2026 4:19:38 PM,3/2/2026 4:39:56 PM,ADJUSTED,"CRM / Knowledge Base Feedback and Ticket / Task Documentation Feedback

For CRM / Knowledge Base Feedback: I think I should be able to ask Chat GPT questions about part compatibility without getting marked down. I was trying to figure out if you can connect an iPad to an AMP with a special RCA to Lightning cable. I also talked to Ian about this issue, stated in the notes, and I wanted to be prepared with my own findings before I talked to him. 

Task Documentation Feedback: What Cheryl said here is incorrect. If you look at (Ticket# 273853) on 2-25, you can see that I added a note to call CX back at 2:30 to discuss my findings.

Thanks for taking a look at this :)","I adjusted the score for Was the ticket notes field completed properly. Interaction ID 3f985317-c8f1-4091-b07d-2045dbe942b8 was disconnected, and the agent promptly called the customer back under Interaction ID f44669ff-9a44-4aaf-aa9c-65b509bc3608. During that call, it was determined that a return call would be made at 2:30 PM, which was properly documented in the notes.

I also adjusted the score related to the agent’s use of ChatGPT, as the agent followed KB instructions by using Google to locate the amplifier manual and used ChatGPT to identify the correct cable needed to connect the iPad to the amplifier. Based on this interaction, the Knowledge Base should be reviewed to determine if an update is needed to provide clearer guidance on acceptable tools and resources.

The original score was 92.94%. The score has been updated.",null
182,1118,21,null,2/27/2026 10:30:30 PM,3/12/2026 2:42:53 PM,REJECTED,"Did the agent attempt to leave a voicemail/message with one of the Google contacts? 

Was the task notes field completed properly? 

Was the task status set properly? 

This task was closed as ""Paid"" after touch #2, but noted that taxes were not included. 

Customer stated they are tax exempt and working with rep - Ticket # 274543","The audit score remains unchanged following the review. The invoice was partially paid, with the tax portion remaining outstanding. The Admin noted in the task that the taxes were unpaid and requested that the agent follow up with the customer to confirm whether the account is tax exempt.

Per process, required contact attempts should continue until the invoice is paid in full or clarification is received regarding the outstanding balance. The agent did not complete the Methods for Making Contact in accordance with the requirements outlined in the KB page: http://know.crm.dm-us.com/books/job-billing-customer-service/page/methods-for-making-contact.

Additionally, there was no documentation explaining why the required contact methods were not completed. As a result, the required call processes were not fully followed, and the audit score remains as originally assessed.",null
183,1107,21,null,3/3/2026 5:51:08 PM,3/12/2026 2:34:10 PM,REJECTED,"

Did the agent attempt to leave a voicemail/message with the ticket/task contact? 

Did the agent attempt to leave a voicemail/message with EVERY site contact associated with the sites on the invoice? 


Did the agent attempt to leave a voicemail/message with one of the Google contacts? 


Was the task notes field completed properly? 

2 touches were made on this task to catch up. Voicemail was left on the first call as noted in task. 

Please clarify what was not noted properly. ","The audit score remains unchanged following the review. The agent did not complete the required Methods for Making Contact in accordance with the guidelines outlined in the KB page: http://know.crm.dm-us.com/books/job-billing-customer-service/page/methods-for-making-contact.

Additionally, there was no documentation indicating why the required contact methods were not completed. Because the required call processes were not fully followed or documented, the audit score remains as originally assessed.",null
184,1126,12,null,3/3/2026 9:43:33 PM,3/12/2026 2:43:59 PM,REJECTED,"Hey, this isn't a dispute, I would just like it noted that I did reopen the ticket in questions and am in the process of calling this person back to confirm they were able to properly access their portal. You can reject this ""dispute"" as this is just to avoid a corrective action ticket being made as I am rectifying the issue. Thank you for your attention in this matter.","No action required, closing dispute ",null
185,1165,20,null,3/4/2026 8:22:11 PM,3/13/2026 8:56:07 PM,ADJUSTED,"Was the task notes field completed properly? I added in the email that showed they wanted to cancel that was from a different ticket that could have been easily looked up.

Was the proper script followed when leaving a voicemail/message for the Google contact? I'm actually unable to see this in the system but I think this whole review should be thrown out because they stated they were not renewing via email and this was not updated by Adrian.
","The score has been adjusted regarding the question, “Was the proper script followed when leaving a voicemail/message for the Google contact?” Upon review, the agent did review the account notes, identified the cancellation request, and contacted the customer to confirm the cancellation rather than requesting payment for the open invoice.

However, the agent attempted calls to both 610-258-8110 and 610-252-1212, and there are no corresponding notes documenting these call attempts. The notes field also remains incomplete.

The original score was 77.71%, and the audit score has been updated accordingly",null
186,1150,12,null,3/4/2026 9:15:22 PM,3/12/2026 3:01:10 PM,REJECTED," ""CSR should have created ticket for sales AND offered to get the customer transferred right then on the call but CSR just created ticket instead and advised sales would reach out""

I DID offer to get them over to talk with Vince. They said they wanted to look at alternative channels first

I thus offered to make a ticket and did so","The audit score remains unchanged following the review. At the beginning of the call, the agent offered to transfer the customer to their sales representative. However, later in the call, while reviewing information about an alternative channel option for the second time, the agent advised that she would create a ticket and have Sales reach out rather than offering to transfer the call immediately, as required by the KB policy “Offering Alternative Options.”
http://know.crm.dm-us.com/books/operations-department-policies/page/policy-offering-alternative-options

The ticket was reassigned to the sales representative, indicating that no additional technical support troubleshooting was intended by the agent. However, because the immediate transfer option was not offered again at that time as required by the policy, the required call process was not fully followed. As a result, the audit score remains as originally assessed.",null
187,1185,20,null,3/6/2026 3:16:50 PM,3/13/2026 1:24:05 PM,REJECTED,"Was the proper script followed when leaving a voicemail/message for the ticket/task contact? I had to change it slightly because we went from a 3/5 cancellation date to a 3/9 cancellation date. Without doing that, customers think we are scamming them based on past experience.

Was the agent professional in tone? I was. Always am.","The score remains unchanged following the review. The agent did not provide the callback number or business hour when calling the google contact per the requirements of when you’re leaving a message with someone else per the requirements on KB page Call Script: Declined Credit Card - http://know.crm.dm-us.com/books/job-billing-customer-service/page/call-script-declined-credit-card. As a result, required call processes were not fully followed, and the audit score remains as originally assessed",null
188,1181,12,null,3/6/2026 6:44:34 PM,3/12/2026 3:15:12 PM,REJECTED,I was giving a low score because I put the documentation in the ticket that was given to me by the customer,"The audit score remains unchanged following the review. The agent should have documented the troubleshooting notes in the Technical Support ticket (Ticket #274434) rather than the Shipping ticket (Ticket #274838). Additionally, the ticket subclassification should have been updated to reflect the new error message but was not.

Per the requirements outlined in the KB page Ticket Handling – “Do’s and Don’ts” (http://know.crm.dm-us.com/books/job-billing-customer-service/page/ticket-handling-dos-and-donts), under the scenario “Classification / Subclassification,” agents are required to update the ticket classification and subclassification based on the current need within the ticket.

Because the appropriate ticket documentation and classification updates were not completed as required, the call processes were not fully followed, and the audit score remains as originally assessed.",null
189,1203,25,null,3/9/2026 4:14:13 PM,3/13/2026 1:38:00 PM,REJECTED,"Did the agent follow the approved scripting throughout the call? - No-
Note: The follow up conversation for network requirements scripts were not used

Disputing this QA as I believe the follow up conversation for network requirements should not apply here as customer stated they did not understand what their next troubleshooting steps were per the call. 
Customer was unaware what they were to do next & had not had the requirements explained to them initially. 
I did not consider this a follow up conversation and explained the network requirements to the customer from the beginning. 
","The score remains unchanged following the review. The agent is correct that the customer seemed confused about what the next steps were but neither the Initial Conversation script not the Follow Up script were used per the requirements of the KB pages related to Network Requirements - An update to the network is needed. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
190,1206,20,null,3/9/2026 4:25:29 PM,3/13/2026 5:28:38 PM,REJECTED,Did the agent attempt to leave a voicemail/message with the ticket/task contact? I attempted to but they would not let me. There was not another time I would have been able to call because we would have been closed after rush. I called task contact earlier in the day which can be verified in the task log.,"The score remains unchanged following the review. After review of the agents call log from 3/5/2026, the agent did not call 818-808-5488 per the requirements of KB page  Methods for Making Contact - http://know.crm.dm-us.com/books/job-billing-customer-service/page/methods-for-making-contact. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
191,1218,17,null,3/10/2026 5:48:47 PM,3/13/2026 8:36:28 PM,REJECTED,"Professionalism / Rapport Feedback	
CSR did not sound happy to help throughout entire call

I would like to hear the call and see where I wasnt sounding happy throughout the call ","The score remains unchanged following the review. During the call, the agent’s tone did not convey a positive or engaged willingness to assist the customer and came across as very low energy. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
192,1184,21,null,3/10/2026 5:59:24 PM,3/13/2026 5:33:55 PM,REJECTED,Methods of Contact Feedback (CSR did not leave DMs phone number or business hours to have contact call us back.) Was this missed specifically for business hours? Because it is noted that I left a message with our contact # in the task. ,"The score remains unchanged following the review. The agent did not provide the callback number or the business hours when leaving a message with the person the was taking a message and this was actually the google contact so the google script should have been used. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
193,1216,21,null,3/10/2026 6:02:41 PM,3/16/2026 2:06:50 PM,ADJUSTED,"Ticket / Task Documentation Feedback - Regardless of if new owners info was gotten on call or not a sales ticket should have been created for ownership change per KB.

A ticket was not created because I seen that the system created a new service ticket automatically assigned to the sales rep. ",I adjusted the score regarding Was the interaction documented in the proper CRM area (Task / Ticket). The system auto generated a Sales/ Ownership change Ticket #275369 when the agent set the service to term. The original score was 87.69%. Score has been updated.,null
194,1213,12,null,3/10/2026 7:55:22 PM,3/16/2026 3:52:50 PM,ADJUSTED,"CSR should have transferred the customer to customer service instead of handling inquiry and assigning a ticket to another CSR. CSRs should never assign a ticket to another CSR unless instructed by management

I am trained in customer service and billing, and tried to make things easier on the client by helping her figure out which radios she still had and which were not there

Told her where to find them and then that we would have CS help with cancellation

While I understand this was a bit unorthodox, checking which radios are still active vs what they used was going to take time, and was the best solution for their request 

As for the ticket class, this was assigned to a Customer Service rep, so I designated it so.",I adjusted the score for Was the classification / sub classification set accurately since this was not a tech support interaction and the action or assistance should to be completed by a customer service rep. The agent should have transferred the call to CS queue for assistance once she learned the customers inquiry was to confirm active subscriptions. The original score was 92.39%. Score has been updated.,null
195,1248,20,null,3/11/2026 8:20:52 PM,3/16/2026 2:54:05 PM,REJECTED,Did the agent attempt to leave a voicemail/message with EVERY site contact associated with the sites on the invoice? This was touch 1 and I managed to get the voicemail of the customer contact after not being able to leave a voicemail with the task contact. This is per policy in methods.,"The score remains unchanged following the review. The agent did not complete full methods after being unable to leave a message or voicemail for the billing contact per the requirements of KB page Methods for Making Contact - http://know.crm.dm-us.com/books/job-billing-customer-service/page/methods-for-making-contact. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
