id,category_id,question_text,question_type,weight,sort_order,scale_min,scale_max,is_na_allowed,yes_value,no_value,na_value,visible_to_csr
5668,601,Was the support interaction documented in an invoice support ticket?,YES_NO,1.0,26,1,5,0,0,0,0,1
5669,601,Was an accurate order number entered?,YES_NO,1.0,27,1,5,0,1,0,0,1
5670,601,Installation Specific Documentation,SUB_CATEGORY,1.0,28,1,5,0,1,0,0,1
5671,601,Was the support interaction documented in an installation support ticket?,YES_NO,1.0,29,1,5,0,0,0,0,1
5672,601,Was the correct job selected?,YES_NO,1.0,30,1,5,0,1,0,0,1
5673,601,Ticket / Task Documentation Feedback,TEXT,1.0,31,1,5,0,1,0,0,0
5674,602,Work From Home Policy,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5675,602,Did the CSR follow all work from home policies?,YES_NO,1.0,1,1,5,0,1,0,0,1
5676,602,Work From Home Policy Feedback,TEXT,1.0,2,1,5,0,1,0,0,0
5677,603,Methods of Contact,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5678,603,What type of ticket or task was the contact attempt related to?,RADIO,1.0,1,1,5,0,1,0,0,1
5679,603,Task Contact,SUB_CATEGORY,1.0,2,1,5,0,1,0,0,1
5680,603,Did the agent attempt to leave a voicemail/message with the ticket/task contact?,YES_NO,1.0,3,1,5,1,1,0,0,1
5681,603,Was the proper script followed when leaving a voicemail/message for the ticket/task contact?,YES_NO,1.0,4,1,5,0,1,0,0,1
5682,603,Main Contact,SUB_CATEGORY,1.0,5,1,5,0,1,0,0,1
5683,603,Does policy require attempting to contact the main contact (name/phone number is different than the task contact)?,YES_NO,1.0,6,1,5,0,0,0,0,1
5684,603,Did the agent attempt to leave a voicemail/message with the main account contact?,YES_NO,1.0,7,1,5,1,1,0,0,1
5685,603,Was the proper script followed when leaving a voicemail/message for the main contact?,YES_NO,1.0,8,1,5,1,1,0,0,1
5686,603,Site Contacts,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
5687,603,Does policy require attempting to contact the site contact(s) (name/phone number is different then the main or task contact)?,YES_NO,1.0,10,1,5,0,0,0,0,1
5688,603,Did the agent attempt to leave a voicemail/message with EVERY site contact associated with the sites on the invoice?,YES_NO,1.0,11,1,5,1,1,0,0,1
5689,603,Was the proper script followed when leaving a voicemail/message for the site contact?,YES_NO,1.0,12,1,5,1,1,0,0,1
5690,603,Google Research,SUB_CATEGORY,1.0,13,1,5,0,1,0,0,1
5691,603,Does policy require trying to find an alternate phone number by googling the site name(s) and line 1 of the site address(es)?,YES_NO,1.0,14,1,5,0,0,0,0,1
5692,603,Were any additional numbers found that could be called?,YES_NO,1.0,15,1,5,0,0,0,0,1
5693,603,Did the agent attempt to leave a voicemail/message with one of the Google contacts?,YES_NO,1.0,16,1,5,1,1,0,0,1
5694,603,Was the proper script followed when leaving a voicemail/message for the Google contact?,YES_NO,1.0,17,1,5,0,1,0,0,1
5695,603,Exit Survey,SUB_CATEGORY,1.0,18,1,5,0,1,0,0,1
5696,603,Did the agent follow the Exit Survey call cadence?,YES_NO,1.0,19,1,5,0,1,0,0,1
5697,603,Did the agent leave a voicemail/message for the Exit Survey task contact?,YES_NO,1.0,20,1,5,1,1,0,0,1
5698,603,Was the proper script followed when leaving a voicemail/message for the Exit Survey task contact?,YES_NO,1.0,21,1,5,0,1,0,0,1
5699,603,Hold to Activate,SUB_CATEGORY,1.0,22,1,5,0,1,0,0,1
5700,603,Did the agent follow policy on Hold to Activate call cadence?,YES_NO,1.0,23,1,5,0,1,0,0,1
5701,603,Did the agent leave a voicemail/message for the Hold to Activate task contact?,YES_NO,1.0,24,1,5,1,1,0,0,1
5702,603,Was the proper script followed when leaving a voicemail/message for the Hold to Activate task contact?,YES_NO,1.0,25,1,5,0,1,0,0,1
5703,603,Tickets,SUB_CATEGORY,1.0,26,1,5,0,1,0,0,1
5704,603,Did the agent follow policy on ticket call cadence?,YES_NO,1.0,27,1,5,0,1,0,0,1
5705,603,Did the agent leave a voicemail/message for the ticket contact?,YES_NO,1.0,28,1,5,1,1,0,0,1
5706,603,Was the proper script followed when leaving a voicemail/message for the ticket contact?,YES_NO,1.0,29,1,5,0,1,0,0,1
5707,603,Methods of Contact Pass/Fail,SUB_CATEGORY,1.0,30,1,5,0,1,0,0,1
5708,603,"Overall, did the agent miss any Methods of Contact steps?",YES_NO,1.0,31,1,5,0,0,0,0,1
5709,603,Methods of Contact Feedback,TEXT,1.0,32,1,5,0,1,0,0,0
5710,604,Agent Communication - Other Than Appropriate Contact,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5711,604,Did the agent communicate with someone to reach the appropriate billing contact? ,YES_NO,1.0,1,1,5,0,0,0,0,1
5712,604,Did the agent follow the script when communicating with someone to reach the appropriate billing contact?,YES_NO,1.0,2,1,5,0,1,0,0,1
5713,604,Contact Addition,SUB_CATEGORY,1.0,3,1,5,0,1,0,0,1
5714,604,Was a contact addition needed?,YES_NO,1.0,4,1,5,0,0,0,0,1
5715,604,Did the agent add the new contact(s) to the CRM?,YES_NO,1.0,5,1,5,0,1,0,0,1
5716,604,Contact Removal,SUB_CATEGORY,1.0,6,1,5,0,1,0,0,1
5717,604,Was contact removal needed?,YES_NO,1.0,7,1,5,0,0,0,0,1
5718,604,Were the appropriate contact(s) set as inactive?,YES_NO,1.0,8,1,5,0,1,0,0,1
5719,604,Contact Assignment,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
5720,604,Was contact assignment needed?,YES_NO,1.0,10,1,5,0,0,0,0,1
5721,604,Were the contact(s) assigned properly?,YES_NO,1.0,11,1,5,0,1,0,0,1
5722,604,Contact Management Feedback,TEXT,1.0,12,1,5,0,1,0,0,0
5723,605,Automated Attendant,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5724,605,Did the agent encounter an auto-attendant?,YES_NO,1.0,1,1,5,0,0,0,0,1
5725,605,Was policy regarding auto attendant navigation followed?,YES_NO,1.0,2,1,5,0,1,0,0,1
5726,605,Was policy regarding menu option repeats followed?,YES_NO,1.0,3,1,5,0,1,0,0,1
5727,606,CSR Professionalism,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5728,606,At any point during the contact attempt did the agent talk to a person or leave a voicemail/message?,YES_NO,1.0,1,1,5,0,0,0,0,1
5729,606,Did the agent refrain from use of jargon and/or slang?,YES_NO,1.0,2,1,5,0,1,0,0,1
5730,606,"Was the agent articulate, patient, polite, and professional in tone?",YES_NO,1.0,3,1,5,0,1,0,0,1
5731,606,"Was appropriate pace, grammar, and diction used?",YES_NO,1.0,4,1,5,0,1,0,0,1
5732,606,Professionalism / Rapport Feedback,TEXT,1.0,5,1,5,0,1,0,0,0
5733,607,General Documentation,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5734,607,Was the support interaction documented?,YES_NO,1.0,1,1,5,0,1,0,0,1
5735,607,Was the interaction documented in the proper CRM area (Task / Ticket)?,YES_NO,1.0,2,1,5,0,1,0,0,1
5736,607,Task Specific Documentation,SUB_CATEGORY,1.0,3,1,5,0,1,0,0,1
5737,607,Was the support interaction documented in a task?,YES_NO,1.0,4,1,5,0,0,0,0,1
5738,607,Was the task assigned to the correct user?,YES_NO,1.0,5,1,5,0,1,0,0,1
5739,607,Was the task notes field completed properly?,YES_NO,1.0,6,1,5,0,1,0,0,1
5740,607,Was the task status set properly?,YES_NO,1.0,7,1,5,0,1,0,0,1
5741,607,Was the task next contact date set properly?,YES_NO,1.0,8,1,5,0,1,0,0,1
5742,607,Ticket Specific Documentation,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
5743,607,Was the support interaction documented in a ticket?,YES_NO,1.0,10,1,5,0,0,0,0,1
5744,607,Was the site selected accurately?,YES_NO,1.0,11,1,5,0,1,0,0,1
5745,607,Was the contact set accurately?,YES_NO,1.0,12,1,5,0,1,0,0,1
5746,607,Was the description completed properly?,YES_NO,1.0,13,1,5,0,1,0,0,1
5747,607,Was the classification / subclassification set accurately?,YES_NO,1.0,14,1,5,0,1,0,0,1
5748,607,Was the ticket assigned to the correct user?,YES_NO,1.0,15,1,5,0,1,0,0,1
5749,607,Was the ticket notes field completed properly?,YES_NO,1.0,16,1,5,0,1,0,0,1
5750,607,Was the ticket status set properly?,YES_NO,1.0,17,1,5,0,1,0,0,1
5751,607,Was the ticket next contact date set properly?,YES_NO,1.0,18,1,5,0,1,0,0,1
5752,607,Was the ticket resolution set properly?,YES_NO,1.0,19,1,5,1,1,0,null,1
5753,607,Tech Support Specific Documentation,SUB_CATEGORY,1.0,20,1,5,0,1,0,0,1
5754,607,Was this a tech support interaction?,YES_NO,1.0,21,1,5,0,0,0,0,1
5755,607,Was the radio type accurately selected in the ticket?,YES_NO,1.0,22,1,5,0,1,0,0,1
5756,607,Was an accurate device ID / username entered?,YES_NO,1.0,23,1,5,0,1,0,0,1
5757,607,Did the troubleshooting approach match the process in the Knowledge Base?,YES_NO,1.0,24,1,5,0,1,0,0,1
5758,607,Invoice Specific Documentation,SUB_CATEGORY,1.0,25,1,5,0,1,0,0,1
5759,607,Was the support interaction documented in an invoice support ticket?,YES_NO,1.0,26,1,5,0,0,0,0,1
5760,607,Was an accurate order number entered?,YES_NO,1.0,27,1,5,0,1,0,0,1
5761,607,Installation Specific Documentation,SUB_CATEGORY,1.0,28,1,5,0,1,0,0,1
5762,607,Was the support interaction documented in an installation support ticket?,YES_NO,1.0,29,1,5,0,0,0,0,1
5763,607,Was the correct job selected?,YES_NO,1.0,30,1,5,0,1,0,0,1
5764,607,Ticket / Task Documentation Feedback,TEXT,1.0,31,1,5,0,1,0,0,0
5765,608,Work From Home Policy,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5766,608,Did the CSR follow all work from home policies?,YES_NO,1.0,1,1,5,0,1,0,0,1
5767,608,Work From Home Policy Feedback,TEXT,1.0,2,1,5,0,1,0,0,0
5768,609,Methods of Contact,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5769,609,What type of ticket or task was the contact attempt related to?,RADIO,1.0,1,1,5,0,1,0,0,1
5770,609,Task Contact,SUB_CATEGORY,1.0,2,1,5,0,1,0,0,1
5771,609,Did the agent attempt to leave a voicemail/message with the ticket/task contact?,YES_NO,1.0,3,1,5,1,1,0,0,1
5772,609,Was the proper script followed when leaving a voicemail/message for the ticket/task contact?,YES_NO,1.0,4,1,5,0,1,0,0,1
5773,609,Main Contact,SUB_CATEGORY,1.0,5,1,5,0,1,0,0,1
5774,609,Does policy require attempting to contact the main contact (name/phone number is different than the task contact)?,YES_NO,1.0,6,1,5,0,0,0,0,1
5775,609,Did the agent attempt to leave a voicemail/message with the main account contact?,YES_NO,1.0,7,1,5,1,1,0,0,1
5776,609,Was the proper script followed when leaving a voicemail/message for the main contact?,YES_NO,1.0,8,1,5,1,1,0,0,1
5777,609,Site Contacts,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
5778,609,Does policy require attempting to contact the site contact(s) (name/phone number is different then the main or task contact)?,YES_NO,1.0,10,1,5,0,0,0,0,1
5779,609,Did the agent attempt to leave a voicemail/message with EVERY site contact associated with the sites on the invoice?,YES_NO,1.0,11,1,5,1,1,0,0,1
5780,609,Was the proper script followed when leaving a voicemail/message for the site contact?,YES_NO,1.0,12,1,5,1,1,0,0,1
5781,609,Google Research,SUB_CATEGORY,1.0,13,1,5,0,1,0,0,1
5782,609,Does policy require trying to find an alternate phone number by googling the site name(s) and line 1 of the site address(es)?,YES_NO,1.0,14,1,5,0,0,0,0,1
5783,609,Were any additional numbers found that could be called?,YES_NO,1.0,15,1,5,0,0,0,0,1
5784,609,Did the agent attempt to leave a voicemail/message with one of the Google contacts?,YES_NO,1.0,16,1,5,1,1,0,0,1
5785,609,Was the proper script followed when leaving a voicemail/message for the Google contact?,YES_NO,1.0,17,1,5,0,1,0,0,1
5786,609,Exit Survey,SUB_CATEGORY,1.0,18,1,5,0,1,0,0,1
5787,609,Did the agent follow the Exit Survey call cadence?,YES_NO,1.0,19,1,5,0,1,0,0,1
5788,609,Did the agent leave a voicemail/message for the Exit Survey task contact?,YES_NO,1.0,20,1,5,1,1,0,0,1
5789,609,Was the proper script followed when leaving a voicemail/message for the Exit Survey task contact?,YES_NO,1.0,21,1,5,0,1,0,0,1
5790,609,Hold to Activate,SUB_CATEGORY,1.0,22,1,5,0,1,0,0,1
5791,609,Did the agent follow policy on Hold to Activate call cadence?,YES_NO,1.0,23,1,5,0,1,0,0,1
5792,609,Did the agent leave a voicemail/message for the Hold to Activate task contact?,YES_NO,1.0,24,1,5,1,1,0,0,1
5793,609,Was the proper script followed when leaving a voicemail/message for the Hold to Activate task contact?,YES_NO,1.0,25,1,5,0,1,0,0,1
5794,609,Tickets,SUB_CATEGORY,1.0,26,1,5,0,1,0,0,1
5795,609,Did the agent follow policy on ticket call cadence?,YES_NO,1.0,27,1,5,0,1,0,0,1
5796,609,Did the agent leave a voicemail/message for the ticket contact?,YES_NO,1.0,28,1,5,1,1,0,0,1
5797,609,Was the proper script followed when leaving a voicemail/message for the ticket contact?,YES_NO,1.0,29,1,5,1,1,0,0,1
5798,609,Methods of Contact Pass/Fail,SUB_CATEGORY,1.0,30,1,5,0,1,0,0,1
5799,609,"Overall, did the agent miss any Methods of Contact steps?",YES_NO,1.0,31,1,5,0,0,0,0,1
5800,609,Methods of Contact Feedback,TEXT,1.0,32,1,5,0,1,0,0,0
5801,610,Agent Communication - Other Than Appropriate Contact,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5802,610,Did the agent communicate with someone to reach the appropriate billing contact? ,YES_NO,1.0,1,1,5,0,0,0,0,1
5803,610,Did the agent follow the script when communicating with someone to reach the appropriate billing contact?,YES_NO,1.0,2,1,5,0,1,0,0,1
5804,610,Contact Addition,SUB_CATEGORY,1.0,3,1,5,0,1,0,0,1
5805,610,Was a contact addition needed?,YES_NO,1.0,4,1,5,0,0,0,0,1
5806,610,Did the agent add the new contact(s) to the CRM?,YES_NO,1.0,5,1,5,0,1,0,0,1
5807,610,Contact Removal,SUB_CATEGORY,1.0,6,1,5,0,1,0,0,1
5808,610,Was contact removal needed?,YES_NO,1.0,7,1,5,0,0,0,0,1
5809,610,Were the appropriate contact(s) set as inactive?,YES_NO,1.0,8,1,5,0,1,0,0,1
5810,610,Contact Assignment,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
5811,610,Was contact assignment needed?,YES_NO,1.0,10,1,5,0,0,0,0,1
5812,610,Were the contact(s) assigned properly?,YES_NO,1.0,11,1,5,0,1,0,0,1
5813,610,Contact Management Feedback,TEXT,1.0,12,1,5,0,1,0,0,0
5814,611,Automated Attendant,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5815,611,Did the agent encounter an auto-attendant?,YES_NO,1.0,1,1,5,0,0,0,0,1
5816,611,Was policy regarding auto attendant navigation followed?,YES_NO,1.0,2,1,5,0,1,0,0,1
5817,611,Was policy regarding menu option repeats followed?,YES_NO,1.0,3,1,5,0,1,0,0,1
5818,612,CSR Professionalism,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5819,612,At any point during the contact attempt did the agent talk to a person or leave a voicemail/message?,YES_NO,1.0,1,1,5,0,0,0,0,1
5820,612,Did the agent refrain from use of jargon and/or slang?,YES_NO,1.0,2,1,5,0,1,0,0,1
5821,612,"Was the agent articulate, patient, polite, and professional in tone?",YES_NO,1.0,3,1,5,0,1,0,0,1
5822,612,"Was appropriate pace, grammar, and diction used?",YES_NO,1.0,4,1,5,0,1,0,0,1
5823,612,Professionalism / Rapport Feedback,TEXT,1.0,5,1,5,0,1,0,0,0
5824,613,General Documentation,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5825,613,Was the support interaction documented?,YES_NO,1.0,1,1,5,0,1,0,0,1
5826,613,Was the interaction documented in the proper CRM area (Task / Ticket)?,YES_NO,1.0,2,1,5,0,1,0,0,1
5827,613,Task Specific Documentation,SUB_CATEGORY,1.0,3,1,5,0,1,0,0,1
5828,613,Was the support interaction documented in a task?,YES_NO,1.0,4,1,5,0,0,0,0,1
5829,613,Was the task assigned to the correct user?,YES_NO,1.0,5,1,5,0,1,0,0,1
5830,613,Was the task notes field completed properly?,YES_NO,1.0,6,1,5,0,1,0,0,1
5831,613,Was the task status set properly?,YES_NO,1.0,7,1,5,0,1,0,0,1
5832,613,Was the task next contact date set properly?,YES_NO,1.0,8,1,5,0,1,0,0,1
5833,613,Ticket Specific Documentation,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
5834,613,Was the support interaction documented in a ticket?,YES_NO,1.0,10,1,5,0,0,0,0,1
5835,613,Was the site selected accurately?,YES_NO,1.0,11,1,5,0,1,0,0,1
5836,613,Was the contact set accurately?,YES_NO,1.0,12,1,5,0,1,0,0,1
5837,613,Was the description completed properly?,YES_NO,1.0,13,1,5,0,1,0,0,1
5838,613,Was the classification / subclassification set accurately?,YES_NO,1.0,14,1,5,0,1,0,0,1
5839,613,Was the ticket assigned to the correct user?,YES_NO,1.0,15,1,5,0,1,0,0,1
5840,613,Was the ticket notes field completed properly?,YES_NO,1.0,16,1,5,0,1,0,0,1
5841,613,Was the ticket status set properly?,YES_NO,1.0,17,1,5,0,1,0,0,1
5842,613,Was the ticket next contact date set properly?,YES_NO,1.0,18,1,5,0,1,0,0,1
5843,613,Was the ticket resolution set properly?,YES_NO,1.0,19,1,5,1,1,0,null,1
5844,613,Tech Support Specific Documentation,SUB_CATEGORY,1.0,20,1,5,0,1,0,0,1
5845,613,Was this a tech support interaction?,YES_NO,1.0,21,1,5,0,0,0,0,1
5846,613,Was the radio type accurately selected in the ticket?,YES_NO,1.0,22,1,5,0,1,0,0,1
5847,613,Was an accurate device ID / username entered?,YES_NO,1.0,23,1,5,0,1,0,0,1
5848,613,Did the troubleshooting approach match the process in the Knowledge Base?,YES_NO,1.0,24,1,5,0,1,0,0,1
5849,613,Invoice Specific Documentation,SUB_CATEGORY,1.0,25,1,5,0,1,0,0,1
5850,613,Was the support interaction documented in an invoice support ticket?,YES_NO,1.0,26,1,5,0,0,0,0,1
5851,613,Was an accurate order number entered?,YES_NO,1.0,27,1,5,0,1,0,0,1
5852,613,Installation Specific Documentation,SUB_CATEGORY,1.0,28,1,5,0,1,0,0,1
5853,613,Was the support interaction documented in an installation support ticket?,YES_NO,1.0,29,1,5,0,0,0,0,1
5854,613,Was the correct job selected?,YES_NO,1.0,30,1,5,0,1,0,0,1
5855,613,Ticket / Task Documentation Feedback,TEXT,1.0,31,1,5,0,1,0,0,0
5856,614,Work From Home Policy,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5857,614,Did the CSR follow all work from home policies?,YES_NO,1.0,1,1,5,0,1,0,0,1
5858,614,Work From Home Policy Feedback,TEXT,1.0,2,1,5,0,1,0,0,0
5859,615,Initial Greeting,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5860,615,Was this an inbound call?,YES_NO,1.0,1,1,5,0,0,0,null,1
5861,615,Was the greeting script followed?,YES_NO,1.0,2,1,5,0,1,0,0,1
5862,615,Was the customer account properly located in the CSR?,YES_NO,1.0,3,1,5,0,1,0,null,1
5863,615,Did the agent determine if this was a new or existing issue/request?,YES_NO,1.0,4,1,5,0,1,0,null,1
5864,615,Did the agent restate the caller’s need before beginning the support interaction?,YES_NO,1.0,5,1,5,0,1,0,null,1
5865,615,Initial Greeting / Customer Verification Feedback,TEXT,1.0,6,1,5,0,1,0,0,0
5866,616,Billing Contact Confirmation,SUB_CATEGORY,1.0,0,1,5,0,1,0,null,1
5867,616,Did the opportunity exist to attempt to confirm the current billing contact?,YES_NO,1.0,1,1,5,0,0,0,null,1
5868,616,Did the agent attempt to confirm the current billing contact?,YES_NO,1.0,2,1,5,0,1,0,null,1
5869,616,Contact Addition,SUB_CATEGORY,1.0,3,1,5,0,1,0,0,1
5870,616,Was contact addition needed?,YES_NO,1.0,4,1,5,0,0,0,0,1
5871,616,Was the contact added new contact(s) to the CRM?,YES_NO,1.0,5,1,5,0,1,0,0,1
5872,616,Contact Removal,SUB_CATEGORY,1.0,6,1,5,0,1,0,0,1
5873,616,Was contact removal needed?,YES_NO,1.0,7,1,5,0,0,0,0,1
5874,616,Were the appropriate contact(s) set as inactive?,YES_NO,1.0,8,1,5,0,1,0,0,1
5875,616,Contact Assignment,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
5876,616,Was contact assignment needed?,YES_NO,1.0,10,1,5,0,0,0,0,1
5877,616,Were the contact(s) assigned properly?,YES_NO,1.0,11,1,5,0,1,0,0,1
5878,616,Contact Management Feedback,TEXT,1.0,12,1,5,0,1,0,0,0
5879,617,CRM,SUB_CATEGORY,1.0,0,1,5,0,1,0,null,1
5880,617,Did the agent use the CRM correctly?,YES_NO,1.0,1,1,5,0,1,0,null,1
5881,617,Did the CSR complete CRM actions in a prompt timeframe?,YES_NO,1.0,2,1,5,0,1,0,null,1
5882,617,Knowledge Base,SUB_CATEGORY,1.0,3,1,5,0,1,0,null,1
5883,617,"Excluding scripting, did the agent use the Knowledge Base correctly?",YES_NO,1.0,4,1,5,0,1,0,null,1
5884,617,Did the agent follow the approved scripting throughout the call?,YES_NO,1.0,5,1,5,1,1,0,null,1
5885,617,CRM / Knowledge Base Feedback,TEXT,1.0,6,1,5,0,1,0,null,0
5886,618,Product Knowledge,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5887,618,Was product knowledge needed for this support interaction? ,YES_NO,1.0,1,1,5,0,0,0,0,1
5888,618,Were descriptions of product features and functions accurate?,YES_NO,1.0,2,1,5,0,1,0,0,1
5889,618,Were descriptions of product features and functions easy to understand?,YES_NO,1.0,3,1,5,0,1,0,0,1
5890,618,Were all of the customer's questions fully addressed?,YES_NO,1.0,4,1,5,0,1,0,0,1
5891,618,Were all of the customer's questions addressed promptly?,YES_NO,1.0,5,1,5,0,1,0,0,1
5892,618,Service Knowledge,SUB_CATEGORY,1.0,6,1,5,0,1,0,0,1
5893,618,Was service knowledge needed for this support interaction?,YES_NO,1.0,7,1,5,0,0,0,0,1
5894,618,Were descriptions of service features and functions accurate?,YES_NO,1.0,8,1,5,0,1,0,0,1
5895,618,Were descriptions of service features and functions easy to understand?,YES_NO,1.0,9,1,5,0,1,0,0,1
5896,618,Were all of the customer's questions fully addressed?,YES_NO,1.0,10,1,5,0,1,0,0,1
5897,618,Were all of the customer's questions addressed promptly?,YES_NO,1.0,11,1,5,0,1,0,0,1
5898,618,Problem Solving Ability,SUB_CATEGORY,1.0,12,1,5,0,1,0,0,1
5899,618,Did the support interaction require problem solving?,YES_NO,1.0,13,1,5,0,0,0,0,1
5900,618,Were appropriate and relevant questions asked?,YES_NO,1.0,14,1,5,0,1,0,0,1
5901,618,Was ownership of the problem taken?,YES_NO,1.0,15,1,5,0,1,0,0,1
5902,618,Were the customer's needs restated?,YES_NO,1.0,16,1,5,0,1,0,0,1
5903,618,Were timeframes regarding support actions provided?,YES_NO,1.0,17,1,5,0,1,0,0,1
5904,618,Knowledge and Problem Solving Feedback,TEXT,1.0,18,1,5,0,1,0,0,0
5905,619,On Hold Procedure,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5906,619,Did the CSR put the customer on hold?,YES_NO,1.0,1,1,5,0,0,0,0,1
5907,619,Was permission to put the customer on hold asked?,YES_NO,1.0,2,1,5,0,1,0,0,1
5908,619,Was an expected wait time for the hold provided?,YES_NO,1.0,3,1,5,0,1,0,0,1
5909,619,Did the customer remain on hold longer than the time expected?,YES_NO,1.0,4,1,5,0,0,0,null,1
5910,619,Did the agent check back in with the customer?,YES_NO,1.0,5,1,5,0,1,0,null,1
5911,619,Was the customer thanked for waiting when returning to the call?,YES_NO,1.0,6,1,5,0,1,0,0,1
5912,619,Call Transfer Procedure,SUB_CATEGORY,1.0,7,1,5,0,0,0,0,1
5913,619,Did a call transfer take place during the call?,YES_NO,1.0,8,1,5,0,0,0,0,1
5914,619,Was the reason for the transfer explained?,YES_NO,1.0,9,1,5,0,1,0,0,1
5915,619,Was the contact information for transfer destination provided?,YES_NO,1.0,10,1,5,0,1,0,0,1
5916,619,Was the customer thanked for their patience?,YES_NO,1.0,11,1,5,0,1,0,0,1
5917,619,Was the customer's consent to transfer confirmed?,YES_NO,1.0,12,1,5,0,1,0,0,1
5918,619,Was the customer transferred to the correct department?,YES_NO,1.0,13,1,5,0,1,0,null,1
5919,619,Was the call transfer necessary?,YES_NO,1.0,14,1,5,0,1,0,null,1
5920,619,Transfer Procedure / Hold Feedback,TEXT,1.0,15,1,5,0,1,0,0,0
5921,620,Wrap-Up Process,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5922,620,Could the Wrap-up Process Be Completed on the Call?,YES_NO,1.0,1,1,5,0,0,0,null,1
5923,620,Were actions taken on behalf of customer restated?,YES_NO,1.0,2,1,5,0,1,0,0,1
5924,620,Was policy regarding explaining any next steps followed?,YES_NO,1.0,3,1,5,0,1,0,0,1
5925,620,Was the customer asked if they needed any additional assistance?,YES_NO,1.0,4,1,5,0,1,0,0,1
5926,620,Was the customer thanked for choosing Dynamic Media?,YES_NO,1.0,5,1,5,0,1,0,0,1
5927,620,Did the agent wait for the customer to hang up first?,YES_NO,1.0,6,1,5,0,1,0,0,1
5928,620,Wrap-Up Process Feedback,TEXT,1.0,7,1,5,0,1,0,0,0
5929,621,CSR Professionalism,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5930,621,Was the customer listened to without interruption?,YES_NO,1.0,1,1,5,0,1,0,0,1
5931,621,Was confidence demonstrated by the agent?,YES_NO,1.0,2,1,5,0,1,0,0,1
5932,621,Did the agent refrain from use of jargon and/or slang?,YES_NO,1.0,3,1,5,0,1,0,0,1
5933,621,"Was the agent articulate, patient, polite, and professional in tone?",YES_NO,1.0,4,1,5,0,1,0,0,1
5934,621,"Was appropriate pace, grammar, and diction used?",YES_NO,1.0,5,1,5,0,1,0,0,1
5935,621,Building Rapport,SUB_CATEGORY,1.0,6,1,5,0,1,0,0,1
5936,621,Was the customer’s first name used?,YES_NO,1.0,7,1,5,0,1,0,0,1
5937,621,Was it necessary for the agent to demonstrate empathy during the interaction?,YES_NO,1.0,8,1,5,0,0,0,null,1
5938,621,Did the agent demonstrate empathy during the interaction?,YES_NO,1.0,9,1,5,0,1,0,null,1
5939,621,Were appropriate “verbal nods” used?,YES_NO,1.0,10,1,5,0,1,0,0,1
5940,621,Did the agent show interest in what the customer said?,YES_NO,1.0,11,1,5,0,1,0,0,1
5941,621,Did the agent use positive scripting?,YES_NO,1.0,12,1,5,0,1,0,0,1
5942,621,Professionalism / Rapport Feedback,TEXT,1.0,13,1,5,0,1,0,0,0
5943,622,General Documentation,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5944,622,Was the support interaction documented?,YES_NO,1.0,1,1,5,0,1,0,0,1
5945,622,Was the interaction documented in the proper CRM area (Task / Ticket)?,YES_NO,1.0,2,1,5,0,1,0,0,1
5946,622,Task Specific Documentation,SUB_CATEGORY,1.0,3,1,5,0,1,0,0,1
5947,622,Was the support interaction documented in a task?,YES_NO,1.0,4,1,5,0,0,0,0,1
5948,622,Was the task assigned to the correct user?,YES_NO,1.0,5,1,5,0,1,0,0,1
5949,622,Was the task notes field completed properly?,YES_NO,1.0,6,1,5,0,1,0,0,1
5950,622,Was the task status set properly?,YES_NO,1.0,7,1,5,0,1,0,0,1
5951,622,Was the task next contact date set properly?,YES_NO,1.0,8,1,5,0,1,0,0,1
5952,622,Ticket Specific Documentation,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
5953,622,Was the support interaction documented in a ticket?,YES_NO,1.0,10,1,5,0,0,0,0,1
5954,622,Was the site selected accurately?,YES_NO,1.0,11,1,5,0,1,0,0,1
